extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23,interactions,launches,screen_time_min,user_id,youtube_comments,youtube_likes,youtube_views
47.56,53.5,48.58,65.49,34.13,57.21,30.08,55.24,40.39,60.27,49.83,48.59,54.5,6,3,11.89,1006,2325.5,12928.5,249747
56.56,60.78,42.19,36.15,50.11,31.07,43.52,49.6,47.76,42.79,41.97,55.33,47.97,3,2,45.32,1096,2325.5,12928.5,249747
64.03,64.76,50.49,52.43,48.04,58,51.04,56.54,47.32,43.79,59.5,59.03,63.63,4,4,20.68,1094,2325.5,12928.5,249747
44.24,50.86,52.7,47.84,45.82,50.93,48.08,69.29,49.6,42.18,57.65,54.74,53.79,3,1,9.74,1033,2325.5,12928.5,249747
51.34,53.91,77.57,56.79,64.91,40.4,55.06,71.9,53.71,48.53,53.91,73.22,65.15,4,4,93.67,1060,2325.5,12928.5,249747
40.88,39.46,73.87,48.76,45.82,48.93,37.18,57.84,48.29,49.32,48.5,52.82,49.54,2,4,11.26,1015,2325.5,12928.5,249747
56.35,56.65,66.7,48.63,53.8,51.14,49.31,40.35,34.2,44.81,74.57,66.32,44.95,7,4,140.76,1027,2325.5,12928.5,249747
39.54,55.51,63.88,58.77,45.17,61.8,63.56,46.2,55.83,46.68,78.13,50.7,47.85,4,3,20.85,1053,2325.5,12928.5,249747
53.99,57.59,42.85,63.77,52.03,38.31,37.73,35.17,65.44,55.74,61.47,49.14,46.97,7,2,10.63,1044,2325.5,12928.5,249747
58.11,52.4,49.07,42.54,46.97,45.21,54.99,33.22,47.76,40.19,29.72,48.2,56.54,9,0,37.12,1009,2325.5,12928.5,249747
44.69,50.98,45.74,53.44,45.69,71.08,46.22,45.47,46.52,51.47,49.09,49.63,44.73,5,1,55.94,1002,2325.5,12928.5,249747
73.5,59.52,42.34,61.99,60.58,39.12,59.41,44.89,47.47,32.58,52.65,35.79,35.1,5,0,34.89,1028,2325.5,12928.5,249747
64.19,44.19,45.52,56.59,63.61,53.01,42.13,44.82,45.42,64.12,46.59,51.13,47.34,1,1,46.1,1051,2325.5,12928.5,249747
54.46,49.53,60.34,40.59,46.75,39.01,43.68,32.87,44.58,47.01,39.45,47.16,44.61,5,4,23.57,1005,2325.5,12928.5,249747
49.75,57.96,56,55.38,48.84,66.58,49.6,33.79,45.83,31.84,54.84,64.69,51.12,4,2,1.76,1000,2325.5,12928.5,249747
54.65,64.05,34.2,28.27,52.3,54.57,31.33,54.6,50.61,46.55,55.62,52.33,54.63,5,5,0.4,1067,2325.5,12928.5,249747
45.99,52.63,57.34,78.61,39.96,52.37,40.35,45.11,50.56,57.72,43.52,47.17,45.6,6,3,24.03,1066,2325.5,12928.5,249747
66.09,37.37,47.76,50.48,60.27,55.42,50.47,57.35,55.34,51.33,44.35,46.12,39.48,8,5,70.21,1036,2325.5,12928.5,249747
54.01,45.56,35.44,54.07,71.78,55.93,40.65,50.18,52.37,39.99,45.17,42.19,34.18,6,3,20.23,1037,2325.5,12928.5,249747
49,56.74,54.02,62.15,44.02,40.27,48.81,45.34,28.94,42.96,58.59,46.45,43.1,7,2,104.09,1038,5787,21230,329334
67.16,41.74,55.7,46.96,48.76,55.25,46.91,54.62,53.93,51.18,43.57,37.13,55.7,6,5,25.38,1054,2325.5,12928.5,249747
48.43,56.23,56.66,28.39,59.27,39.51,46.95,66.65,41.94,65.06,59.64,26.94,54.81,5,3,98.38,1006,2325.5,12928.5,249747
40.89,45.62,58.9,42.6,47.79,57.29,64.76,58.89,49.77,54.77,70.5,23.12,40.12,8,1,14.03,1034,2325.5,12928.5,249747
51.76,37.83,39.19,48.86,11.01,48.07,52.1,59.57,45.35,36.71,35.77,41.52,43.15,5,0,115.62,1067,2325.5,12928.5,249747
50.58,49.66,71.02,60.54,52.01,51.34,39.01,40.13,45.78,62.23,50.96,58.62,46.56,3,0,18.83,1010,2325.5,12928.5,249747
52.24,51.95,55.64,39.65,54.13,55.86,43.12,39.82,52.58,55.29,51.9,37.14,56.51,4,1,4.67,1028,2325.5,12928.5,249747
24.07,49.38,50.61,67.95,72.3,56.33,58.29,55.4,48.97,77.6,50.73,48.39,42.13,5,2,0.73,1091,2325.5,12928.5,249747
42.98,45.97,45.73,52.43,39.8,36.82,54.13,47.85,49.54,42.56,65.67,59.61,77.08,6,2,84.58,1037,2325.5,12928.5,249747
47.61,40.29,43.83,42.12,36.84,42.16,45.42,53.56,53.17,45.57,74.31,39.04,52.26,3,2,13.48,1046,2325.5,12928.5,249747
70.47,51.78,40.51,61.12,50.12,47.82,57.72,43.44,53.17,42.52,53.87,38.6,52.05,8,1,26.59,1065,2325.5,12928.5,249747
30.3,62.92,41.55,40.02,48.87,56.93,39.51,65.37,54.47,75.33,48.47,51.55,59.6,6,0,19.05,1016,2325.5,12928.5,249747
55.19,49.71,33.55,46.29,48.65,54.67,46.6,55.37,57.22,60.08,48.35,52.73,67.52,4,2,24.89,1016,2325.5,12928.5,249747
51.9,35.03,61.54,46.37,49.29,58.46,53.83,45.58,52.18,44.49,49.09,54.07,35.35,5,2,64.9,1061,2325.5,12928.5,249747
49.86,38.07,38.29,65.39,61.2,60.57,42.64,47.2,60.64,47.17,49.16,60.47,32,6,1,29.11,1035,2325.5,12928.5,249747
48.24,38.56,45.68,47.27,56.79,37.46,73.81,38.85,54.65,44.12,47.13,63.64,64.35,3,2,12.71,1080,2325.5,12928.5,249747
47.13,48.84,43.43,40.13,48.12,48.88,47.95,41.57,52.15,45.24,48.85,25.99,63.39,4,1,13.14,1080,2325.5,12928.5,249747
51.6,65.59,44.79,40.73,62.01,44.89,57.71,47.87,61.71,72.14,38.05,38.24,40.11,3,1,15.77,1036,2325.5,12928.5,249747
51.32,50.16,43.9,38.68,55.19,53.07,47.08,44.85,61.2,55.13,50.19,31.4,47.79,7,1,28.27,1048,2325.5,12928.5,249747
45.51,46.7,54.27,38.71,47.42,36.78,45.73,52.2,53.5,54.59,43.9,47.37,56.04,5,2,86.53,1038,2325.5,12928.5,249747
41.98,56.99,38.36,57.47,36.22,33.72,43.85,69.55,58.81,48.95,51.2,49.81,41.01,7,2,10.97,1006,2325.5,12928.5,249747
39.93,46.17,41.67,59.59,72.78,40.87,36.58,53.26,37.12,56.51,62.22,48.7,39.33,5,4,1.37,1009,2325.5,12928.5,249747
70.38,56.28,45.45,53.86,43.06,46.66,58.97,63.66,43.9,46.25,38.4,43.93,46.67,4,4,26.75,1099,2325.5,12928.5,249747
40.44,41.78,12.48,39.13,47.13,50.31,47.23,63.18,52.22,40.23,58.37,54.63,60.05,4,2,33.81,1073,2325.5,12928.5,249747
53.99,43.72,44.87,56.7,45.68,62.34,49.4,42.72,40.82,64.01,50.92,50.96,61.47,7,3,40.08,1021,2325.5,12928.5,249747
52.32,47.39,61.32,54.66,50.79,69.46,56.2,40.79,53.58,51.16,54.33,46.48,58.74,4,0,3.75,1009,2325.5,12928.5,249747
66.18,47.89,46.17,36.6,34.16,34.57,40.3,46.62,31.8,52.78,42.77,58.36,60.64,3,2,1.94,1034,2325.5,12928.5,249747
50.77,43.35,68.6,53.79,51.85,45.18,51.69,33.2,29.95,43.72,40.33,68.96,51.4,3,1,36.58,1022,2325.5,12928.5,249747
70.14,52.94,63.35,59.35,37.06,56.51,44.21,49.75,42.87,37.95,54.83,58.06,58.19,3,1,15.2,1035,2325.5,12928.5,249747
48.32,52.11,55.16,61.47,48.29,53.8,44.6,54.97,43.9,43.86,44.69,61.81,32.5,5,6,23.53,1084,2325.5,12928.5,249747
51.43,59.16,46.91,30.05,59.87,39.68,40.21,51.04,41.72,49.9,59.93,40.18,59.99,7,1,50.97,1073,2325.5,12928.5,249747
51.35,24.77,59.4,59.36,49.42,42.13,59.59,56.94,57.44,58.83,55.28,51.31,41.58,5,1,133.09,1085,2325.5,12928.5,249747
55.82,29.29,46,38.53,55.3,40.19,57.31,40.61,44.84,36.15,63.35,57.34,62.59,3,4,18.63,1080,2325.5,12928.5,249747
34.06,53.82,39.82,41.42,47.64,46.77,49.84,50.97,54.35,44.65,34.97,59.38,32.86,5,2,10.45,1008,2325.5,12928.5,249747
43.33,29.6,42.51,35.83,49.66,44.11,52.44,48.04,59.83,38.03,43.38,41.38,64.62,8,1,46.14,1073,2325.5,12928.5,249747
51.16,45.93,35.97,46.47,45.22,46.75,60.02,48.25,60.52,52.25,53.3,46.9,27.27,6,2,21.48,1093,2325.5,12928.5,249747
58.94,47.9,47.72,51.01,48.12,52.31,58.8,62.67,48.13,58.97,56.52,38.68,48.66,9,3,35.75,1075,2325.5,12928.5,249747
30.98,33.31,47.13,56,33.68,46.43,70.64,29.2,46.02,60.47,58.63,39.02,57.94,5,1,45.54,1024,2325.5,12928.5,249747
44.12,37.65,56.35,52.57,57.85,35.59,56.98,51.74,50.79,71.52,43.73,56.66,65.46,6,2,88.65,1100,2325.5,12928.5,249747
42.22,36.2,49.12,44.51,41.86,41.88,47.85,45.66,49.94,37.12,49.12,55.71,42.42,4,0,15.36,1051,2325.5,12928.5,249747
50,29.15,68.16,52.25,37.47,52.55,48.11,47.47,37.11,42.43,54.5,41.22,51.86,5,3,17.22,1007,2325.5,12928.5,249747
52.7,56.99,55.28,64.57,47.65,45.01,40.98,39.72,46.39,38.41,55.56,69.17,59.15,8,0,6.9,1090,2325.5,12928.5,249747
57.41,46.45,60.99,56.75,27.93,59.32,53.83,54.1,53.28,52.68,34.83,60.19,49.22,10,0,6.53,1064,2325.5,12928.5,249747
59.26,61.72,51.15,40.83,47.67,44.17,58.06,64.67,43.35,62.92,53.75,60.01,47.76,3,2,40.75,1001,2325.5,12928.5,249747
39.59,62.12,60.27,50.82,62.08,48.32,53.38,40.04,48.87,50.72,44.25,46.69,50.95,5,2,86.93,1099,2325.5,12928.5,249747
57.28,48.4,41.04,50.21,36.7,59.51,38.04,69.64,54.92,41.39,62.35,68.93,44.6,8,1,65.85,1088,2325.5,12928.5,249747
44.02,57.2,41.77,43.21,44.46,48.95,68.31,46.91,53.99,45.43,48.9,49.77,50.14,6,3,39.69,1091,2325.5,12928.5,249747
38.36,66.92,54.14,45.91,54.95,47.62,73.44,63.48,74.63,45.27,57.5,52.14,53.37,3,4,70.22,1005,2325.5,12928.5,249747
51.92,51.54,36.71,40.09,50.8,53.49,59.38,53.1,42.61,56.28,52.3,47.1,67.89,4,2,20.34,1036,2325.5,12928.5,249747
49.55,62.04,53.95,42.19,57.46,38.49,61.54,40.84,42.14,51.63,45.29,58.76,66.07,6,2,12.75,1097,2325.5,12928.5,249747
46.03,57.34,55.16,50.96,45.33,39.6,46.13,44.1,46.49,34.57,60.92,46.55,42.11,8,2,10.58,1021,2325.5,12928.5,249747
52.38,30.58,67.64,67.8,55.28,50.59,40.95,37.89,47.93,50.78,51.13,59.34,42.16,5,5,2.61,1090,2325.5,12928.5,249747
55.01,35.58,38.12,53.55,68.71,61.12,50.96,56.36,51.61,42.2,36.84,54.02,53.02,7,1,21.22,1081,2325.5,12928.5,249747
28.28,29.69,48.84,68.28,46.18,49.81,72.51,47.52,57.64,49.39,32.3,42.69,65.73,8,4,7.25,1099,2325.5,12928.5,249747
39.6,50.31,45.98,57.65,46.79,57.66,49.34,53.9,48.16,54.49,36.83,54.12,41.86,3,2,21.36,1056,2325.5,12928.5,249747
35.08,51.27,36.04,44.26,42.44,47.55,36.19,38.23,58.53,49.76,46.66,50.17,49.81,5,1,32.69,1032,2325.5,12928.5,249747
45.85,54.74,52.52,57.72,51.86,44.76,60.93,65.56,63.48,52.36,50.98,54.44,46.04,5,1,4.3,1063,2325.5,12928.5,249747
59.92,48.32,47.94,51.14,45.12,52.86,47.6,51.17,63.57,51.23,63.54,39.16,62.49,4,2,10.17,1091,2325.5,12928.5,249747
55.59,51.42,38.83,46.23,58.8,53.08,63.14,43.22,40.61,51.91,53.95,52.26,53.01,2,2,11.35,1059,2325.5,12928.5,249747
67.23,60.71,57.64,42.01,41.73,47.2,60.82,34.74,51.27,37.47,54.76,49.92,39.98,3,2,11.11,1026,2325.5,12928.5,249747
51.1,46.57,64.65,50.95,33.49,56.59,44.01,50.34,55.23,66.04,55.69,31.07,49.59,4,1,71.7,1015,1397,19866,218648
65.1,52,61.86,38.92,46.96,32.79,37.39,60.84,40.24,31.2,58.52,33.85,55.54,7,2,0.64,1076,1243,11615,154676
47.23,73.99,38.44,63.05,54.89,40.42,48.31,67.89,46.44,39.91,44.17,61.46,49.95,7,2,23.31,1092,2325.5,12928.5,249747
65.79,44.66,47.45,42.01,54.73,55.17,29.44,42.27,43.61,33.58,44.97,51.47,45.31,4,2,15.22,1014,2325.5,12928.5,249747
42.58,42.62,49.31,41.22,43.51,52.56,47.67,51.37,58.63,39.55,49.72,42.92,65.83,3,2,24.1,1078,2325.5,12928.5,249747
59.35,47.82,51.89,49.46,31.36,63.38,52.05,42.95,60.35,51.56,80.2,62.06,44.77,9,1,31.75,1100,2325.5,12928.5,249747
49.56,47.08,28.7,77.22,40.1,48.21,54.44,49.29,60.12,38.14,57.31,48.01,49.54,4,2,21.66,1077,2325.5,12928.5,249747
52.04,45.31,52.84,53.8,56.3,53.64,49.36,44.79,39.99,66.19,57.95,50.6,50.72,3,2,37.59,1012,2325.5,12928.5,249747
63.11,63.26,55.6,36.32,57.3,47.59,38.01,58.72,41.37,46.18,48.95,26.03,50.33,2,2,3.23,1079,2325.5,12928.5,249747
41.79,57.24,42.33,55.35,55.01,41.18,62.52,45.3,37.01,54.14,50.63,47.69,49.29,6,1,21.67,1056,2325.5,12928.5,249747
47.09,68.91,44.1,56.94,44.75,46.11,47.52,56.26,60.01,33.39,62.02,41.13,52.27,8,4,5.92,1014,2325.5,12928.5,249747
44.4,59.85,38.09,28.28,56.37,50.32,38.57,46.2,49.42,63.81,42.91,60.61,26.75,3,3,18.79,1044,2325.5,12928.5,249747
50.49,42.07,55.47,81.57,53.68,49.76,46.22,49.67,41.13,46.55,45.77,62.74,56.11,3,0,8.31,1015,2325.5,12928.5,249747
55.21,51.01,53.34,62.76,45.54,51.52,54.24,48.36,46.34,32.1,67.66,63.82,65.87,4,1,54.89,1066,2325.5,12928.5,249747
54.19,51.08,41.15,52.09,23.31,46.07,58.05,46.85,49.07,54.27,67.18,59.45,44.41,7,3,24.51,1023,2325.5,12928.5,249747
47.11,57.78,40.28,59.29,38.62,46.46,58,42.16,46.45,61.19,51.98,47.79,45.47,3,1,4.19,1079,2325.5,12928.5,249747
47.74,41.12,46,43.2,32.21,38.26,63.68,59.51,51.21,60.89,67.6,75.14,38.83,1,1,16.68,1022,2325.5,12928.5,249747
58.23,59.43,41.58,44.89,34.49,36.18,53.97,60.68,49.2,43.44,46.5,51.81,47.46,4,2,1.11,1060,2325.5,12928.5,249747
59.42,54.43,56.5,44.56,61.68,54.44,41.65,54.61,50.77,63.65,54.38,32.17,57.95,2,2,76.96,1056,2325.5,12928.5,249747
61.79,51.63,59.33,55.73,66.07,38.77,53.8,47.18,49.05,44.24,49.46,44.21,59.42,8,2,15.6,1086,2325.5,12928.5,249747
54.56,47.65,46.4,46.8,48.3,60.37,61.59,58.45,58.02,52.89,49.39,67.04,42.93,7,2,44.21,1006,2325.5,12928.5,249747
50.65,28.54,41.05,61.05,40.69,66.64,45.72,53.12,39.59,29.43,48.2,51.98,40.74,8,3,29.46,1042,2325.5,12928.5,249747
51.6,68.2,57.26,45.58,48.61,56.52,39.25,37.92,47.37,56.91,66.83,61.27,33.75,8,1,6.08,1066,2325.5,12928.5,249747
52.14,36.02,61.71,45.73,57.62,41.01,65.07,62.02,37.68,65.35,52.64,55.59,63.92,7,0,50.26,1005,2325.5,12928.5,249747
59.29,51.26,17.66,53.22,34.93,34.38,52.08,36.11,67.27,50.99,51.08,51.12,59.41,4,0,63.15,1015,2325.5,12928.5,249747
32.81,50.93,35.51,61.54,46.25,46.57,46.95,47.84,38.04,41.9,57.49,77.64,26.73,2,3,54.07,1042,2325.5,12928.5,249747
33.92,46.78,49.3,40.1,48.35,34.44,58.45,35.44,39.98,64.03,47.25,41.57,35.48,3,2,38.14,1011,2325.5,12928.5,249747
47.12,75.5,61.93,52.68,32.5,61.37,48.76,43.44,41.72,45.13,36.27,43.14,55.73,2,3,1.98,1008,2325.5,12928.5,249747
56.53,48.52,40.44,53.97,48.65,57.56,60.02,46.03,59.94,47.58,36.48,48.86,55.95,4,1,3.77,1073,2325.5,12928.5,249747
49.06,44.27,56.56,54.25,58.77,41.45,40.1,32.39,49.28,55.31,54.21,63.82,45.86,5,2,46.15,1065,2325.5,12928.5,249747
36.81,41.89,51.77,52.96,40.19,48.04,49.79,65.83,47.96,57.64,61.64,59.64,58.33,2,1,2.65,1041,2325.5,12928.5,249747
69.53,51.91,64.97,51.49,53.06,52.2,36.63,43.46,55.66,58.77,43.41,49.13,47.87,8,2,12.8,1055,2581,16768,174801
60.18,55.54,49.42,51.91,49.02,69.27,48.89,33.97,41.42,38.29,54.74,49.7,44.65,2,0,34.7,1002,2325.5,12928.5,249747
35.05,42.76,52.67,61.02,69.01,48.02,32.42,42.08,53.41,55.64,44.17,43.8,46.3,3,1,3.36,1003,2325.5,12928.5,249747
48.12,57,61.77,26.92,47.03,60.23,52.68,77.78,60.22,42.96,59.5,51.78,44.57,1,0,14.13,1068,2602,4668,233294
40.58,60.17,64.99,57.59,39.62,51.45,46.96,46.89,50.85,72.74,51.68,49.55,46.12,4,1,31.68,1012,2325.5,12928.5,249747
45.99,45.73,42.18,49.75,24.76,49.94,42.33,36.82,43.12,56.99,43.81,51.43,45.88,3,1,88.39,1078,2325.5,12928.5,249747
52.69,60.77,23.7,54.76,39.88,55.51,57.89,37.54,51.62,57.77,41.73,40.56,61.52,11,5,8.26,1034,2325.5,12928.5,249747
43.94,55.87,60.92,53.25,47.04,45.29,48.18,54.54,56.04,36.99,65.42,72.06,48.91,6,1,84.42,1013,2325.5,12928.5,249747
58.99,56.8,47.93,37.3,55.63,52.59,46.9,62.98,40.1,43.25,57.26,47.24,55.82,4,1,6.95,1094,2325.5,12928.5,249747
52.35,44.95,49.79,55.6,44.26,39.87,50.68,59.37,33.49,47.49,54.28,40.87,54.47,1,1,61.47,1005,2325.5,12928.5,249747
46.44,66.25,71.51,24.57,68.07,33.41,56.52,56.65,46.96,52.95,54.66,44.86,41.47,4,4,73.77,1044,1042,1675,86256
58.82,46.43,45.94,52.15,61.02,37.79,51.14,59.44,37.99,54.21,70.3,49.92,47.41,4,2,5.37,1047,2325.5,12928.5,249747
60.46,63.13,45.92,27.72,50.81,76.58,59.57,32.47,57.99,69.77,43.39,45.06,53.75,5,3,48.78,1027,2325.5,12928.5,249747
41.2,38.71,61.38,45.1,37.97,49.16,37.69,48,48.41,46.38,54.64,52.06,46.38,5,1,10.84,1021,2325.5,12928.5,249747
60.49,52.33,63.95,52.9,59.52,46.08,42.96,39.06,37.2,48.31,47.68,41.65,48.56,3,1,11.76,1039,2325.5,12928.5,249747
63.03,45.98,43.57,53.44,47.19,65.13,36.01,57.42,49.63,42.18,57.8,49.28,53.69,5,3,26.86,1096,2325.5,12928.5,249747
40.57,40.24,59.72,52.98,49.04,40.07,54.3,45.34,73.95,41.89,61.86,53.43,77.17,8,2,67.35,1044,2325.5,12928.5,249747
49.81,53.36,52.69,70,59.52,54.28,61,56.28,44.59,33.13,44.01,46.07,74.16,3,1,64.89,1099,2325.5,12928.5,249747
42.34,46.7,51.47,42.64,45.08,49.25,72.8,54.06,49.84,55.25,51.54,57.03,38.02,3,2,5.37,1073,2325.5,12928.5,249747
49.27,55.36,45.96,40.98,52.4,61.25,61.84,50.87,49.61,64.22,34.9,40.79,39.47,4,0,9.01,1085,2325.5,12928.5,249747
60.54,42.72,49.74,47.31,66.13,74.42,55.57,59.23,60.32,57.32,57.98,46.51,56.81,5,1,134.82,1014,2325.5,12928.5,249747
44.81,44.69,46.92,46.82,55.08,40.07,50.55,62.95,61.02,52.26,54.57,56.43,46.13,11,1,28.89,1006,2325.5,12928.5,249747
47.79,67.04,37.64,55.39,45.72,48.52,48.52,41.91,45.78,49.17,40.71,51.23,32.95,10,3,18.55,1094,2325.5,12928.5,249747
40.14,38.31,58.76,45.81,53.78,54.48,27.77,31.5,46.61,41.15,28.82,55.09,55.58,8,2,117.82,1013,2325.5,12928.5,249747
58.14,34.97,64.2,58.01,55.59,46.85,29,43.07,43.83,39.93,53.4,55.03,48.24,8,2,95.04,1001,2325.5,12928.5,249747
55.18,38.72,72.69,57.54,44.06,54.73,62.54,63.95,61.71,66.05,61.46,38.06,53.82,4,4,124.84,1022,2325.5,12928.5,249747
68.51,35.48,55.65,39.9,57.33,54.72,56.93,35.73,68.8,41.75,36.56,51.94,53.18,5,2,4.64,1007,2325.5,12928.5,249747
37.2,49.07,50.74,44.22,53.39,53.03,56.11,44.32,39.06,37.44,44.77,46.43,45.5,5,2,141.37,1038,2325.5,12928.5,249747
32.54,32.39,53.65,48.69,43.12,49.85,33.18,46.9,52.89,52.44,31.44,51.78,53.44,1,2,20.02,1014,2325.5,12928.5,249747
33.59,41.08,53.99,36.4,44.93,55.11,49.59,51.16,43.24,26.9,49.8,49.92,48.1,8,2,2.81,1044,2325.5,12928.5,249747
43.72,38.27,49.13,44.68,76.7,52.57,42.16,40.42,51.69,47.97,62.39,55.12,36.87,5,3,38.99,1005,2325.5,12928.5,249747
58.05,49.8,46.19,59.87,50.59,51.43,45.93,55.58,40.22,59.93,54.57,22.62,55.69,4,1,20.53,1029,2325.5,12928.5,249747
41.63,59.08,46.12,49.02,58.76,64.35,49.06,49.65,36.21,53.64,52.72,49.35,62.03,4,2,9.98,1013,2325.5,12928.5,249747
23.36,69.65,43.99,60.39,54.4,45.11,41.64,61.76,63.94,36.04,51.33,36.6,50.58,5,2,26.57,1014,2325.5,12928.5,249747
56.11,64.38,51.87,55.05,53.39,41,50.28,63.88,44.88,52.45,32.68,52.47,30.1,6,2,1.18,1016,2325.5,12928.5,249747
50.16,68.3,54.54,34.3,41.11,57.1,43.42,46.49,57.97,74.7,38.53,42.87,46.34,2,3,31.58,1022,2325.5,12928.5,249747
42.68,41.12,65.93,66.4,35.22,42.53,51.23,50.83,55.66,57.85,44.32,54.91,63.56,3,4,31.47,1087,2325.5,12928.5,249747
53.42,49.31,45.95,55.84,45.27,37.6,44.32,55.88,39.83,57.72,44.03,36.91,39.46,5,2,26.74,1047,2325.5,12928.5,249747
36.84,42.86,35.27,56.42,32.46,54.2,44.76,49.6,33.55,43.41,67.31,47.99,38.76,5,0,4.08,1048,2325.5,12928.5,249747
40.16,54.97,42.29,36.93,45.02,48.36,63.1,53.47,49.53,46.9,73.29,52.84,58.15,2,2,30.22,1047,2325.5,12928.5,249747
51.7,49.47,33.24,55.41,57.36,54.57,52.28,50.14,35.72,39.54,55.42,58.28,28.1,2,3,15.95,1004,2325.5,12928.5,249747
34.65,39.29,55.37,50.97,31.79,57.61,30.42,60.77,45.88,43.15,46.29,57.42,60.46,8,2,23.67,1053,2325.5,12928.5,249747
49.64,47.45,53.98,41.86,46.29,60.27,48.54,66.76,51.85,49.53,67.71,39.86,54.21,4,0,27.23,1053,2325.5,12928.5,249747
42.01,52.87,42.8,48.95,49.26,41.48,57.21,48.02,43.29,42.28,45.22,42.63,44.24,8,1,11.42,1072,2325.5,12928.5,249747
65.11,59.37,71.68,64.7,40.91,59.14,53.77,70.88,49.81,59.37,57.37,46.08,37.55,9,1,21.78,1034,2325.5,12928.5,249747
28.93,62.17,49.69,53.63,59.78,30.7,42.57,46.01,41.99,56.66,51.26,53.69,38.07,6,2,33.2,1038,2325.5,12928.5,249747
39.81,57.78,54.59,63.72,41.68,57.47,47.54,43.23,57.65,62.11,51.7,52.16,54.81,1,2,4.51,1088,2325.5,12928.5,249747
48.05,54.25,45.53,60.25,48.83,65.96,35.51,72.76,46.64,54.77,66.06,47.95,50.93,2,0,38.31,1086,2325.5,12928.5,249747
50.78,61.13,44.28,48.71,58.83,54.05,52.89,56.61,63.52,60.5,51.34,36.28,43.44,3,2,53.35,1074,2325.5,12928.5,249747
42.53,50.72,66.92,76.83,52.96,47.84,34.27,60.25,40.33,74.04,46.5,45.08,62.02,5,1,48.4,1097,2325.5,12928.5,249747
54.99,50.43,46.5,46.88,47.55,45.18,58.86,61.97,59.86,63.2,45.96,30.74,40.93,4,1,35.4,1053,2325.5,12928.5,249747
36.43,62.91,39.92,73.4,74.91,62.51,62.31,40.84,56.09,46,53.27,50.8,71.9,3,1,28.18,1012,2325.5,12928.5,249747
35.74,48.06,57.43,59.63,57.44,57.66,52.93,38.92,38.58,48.93,44.17,38.14,55.73,1,2,5.83,1014,2325.5,12928.5,249747
61.36,63.41,48.73,45.68,55.53,73.85,66.43,34.91,60.16,49.43,56.39,44.51,34.27,8,1,5.94,1046,3798,13667,461704
50.47,39.54,65.91,52.26,62.88,50.26,49.05,62.29,37.29,54.48,46.33,41.66,42.25,5,1,108.1,1086,2325.5,12928.5,249747
34.75,28.23,48.45,40.94,48.6,54.55,46.47,73.66,48.4,49.11,58.32,35.83,53.92,7,1,10.89,1079,2325.5,12928.5,249747
45.61,46.43,64.3,54.03,76.12,44.07,50.33,26.05,56.38,57.12,59.99,53.49,45.08,3,4,27.09,1081,2325.5,12928.5,249747
42.7,63.5,39.8,53.33,39.28,44.23,52.65,49.92,39.03,55.02,60.12,58.3,36.24,6,7,71.26,1096,2325.5,12928.5,249747
34.35,56.91,55.48,55.71,44.61,31.63,39.81,57.75,41.47,52.46,54.45,63.66,40.61,5,4,10.77,1058,2325.5,12928.5,249747
44.17,64.96,40.02,73.71,51.14,46.47,43.85,48.01,51.29,46.02,43.53,35.88,47.31,4,5,7.73,1036,2325.5,12928.5,249747
62.98,55.51,61.17,57.49,45.46,39.03,54.72,65.26,43.88,47.3,56.12,37.44,53.35,2,1,30.16,1059,2325.5,12928.5,249747
47.52,56.43,70.72,53.92,40.04,48.91,39.68,32.31,51.35,51.26,58.03,64.92,55.85,5,2,17.74,1026,2325.5,12928.5,249747
45.99,54.54,73.77,54.11,63,46.69,46.85,30.11,63.07,47.69,44.19,46.15,52.18,3,2,15.95,1000,2325.5,12928.5,249747
49.35,41.68,55.02,52.75,54.27,45.01,46.47,60.29,54.35,49.54,56.94,47.17,50.92,7,3,2.96,1072,2325.5,12928.5,249747
58.22,47.51,56.03,47.65,34.85,40.3,62.97,45.3,36.55,42.11,47.03,67.92,66.48,3,1,55.61,1021,2325.5,12928.5,249747
48.79,29.76,57.36,39.78,52.39,49.72,55.54,58.57,69.93,55.04,54.2,50.83,59.67,1,2,56.89,1021,2325.5,12928.5,249747
57.25,50.19,37.32,39.66,41.82,51.35,34.53,61.18,55,59.34,44.4,55.29,61.26,8,0,105.96,1050,2325.5,12928.5,249747
39.6,30.35,51.92,65.96,52.53,49.37,64.63,36.09,44.99,30.03,52.67,51.85,46.5,5,3,103.32,1058,2325.5,12928.5,249747
37.28,56.02,52.05,56.93,59.52,40.51,45.12,40.82,49.37,43.47,49.77,34.46,45.47,4,4,9.2,1011,2325.5,12928.5,249747
44.3,43.85,55.18,63.92,44.58,44,66.61,45.69,48.96,44.81,49.36,41.69,41.86,5,2,82.22,1025,2325.5,12928.5,249747
53.01,34.55,60.2,57.12,38.23,58.16,61.73,54.58,67.18,62.05,33.67,63.73,34.9,4,0,1.03,1047,2325.5,12928.5,249747
43.96,55.36,56.84,62.13,45.67,54.8,58.19,49.2,47.36,49.37,63.1,53.76,54.75,1,2,10.53,1033,2325.5,12928.5,249747
26.81,48.67,56.96,54.76,59.87,41.16,52.68,34,72.38,48.1,51.69,37.92,52.83,5,0,6.24,1058,2325.5,12928.5,249747
